Deal Number,Acquiror ticker symbol,Announced date,Deal value th USD,DlyCap_Minus_50,Relative_Size,Model,evtdate,cret,car,bhar,nrets_est
1941708056.0,PRIM,2022-06-27,470000.0,1391338.8,0.3378041351251039,Market Model,2022-06-27,0.0321557971,0.0308212087,0.0278753833,250.0
1941708895.0,ESTE,2022-06-28,627000.0,1024014.97,0.6122957362625275,Market Model,2022-06-28,0.1051073279,0.1318281672,0.1244140685,250.0
1941711492.0,REI,2022-07-05,432580.0,471909.03,0.916659721472166,Market Model,2022-07-05,-0.116541353,-0.149240289,-0.14619344,250.0
1941711571.0,UFS,2022-07-06,2700000.0,2761687.56,0.9776630923448848,,,,,,
1941722014.0,HUBB,2022-07-08,128000.0,10261470.64,0.0124738455617702,Market Model,2022-07-08,0.0107632629,0.0078014542,0.007854936,250.0
1941716626.0,CCF,2022-07-18,250000.0,815943.73,0.3063936774169464,Market Model,2022-07-18,0.0131060079,-0.010180882,-0.011587497,250.0
2007094759.0,RARE,2022-07-18,105000.0,4997897.1,0.0210088358962012,Market Model,2022-07-18,-0.180888958,-0.224499338,-0.217452439,250.0
2007426122.0,KMI,2022-07-19,355000.0,43716879.44,0.0081204332181858,Market Model,2022-07-19,0.0334128878,0.016767863,0.0169984598,250.0
1941718384.0,SONG,2022-07-20,283032.0,223357.5,1.2671703435076056,,,,,,
2007418227.0,AN,2022-07-21,85000.0,7221801.5,0.0117699164121306,Market Model,2022-07-21,-0.056951829,-0.06588655,-0.065818393,250.0
1941711252.0,AMZN,2022-07-21,3900000.0,1167741324.0,0.003339780754389,Market Model,2022-07-21,0.0356145842,0.0289892159,0.0288950166,250.0
1941719996.0,DNA,2022-07-24,300000.0,2603901.37,0.1152117370712854,Market Model,2022-07-25,-0.184375,-0.135263427,-0.124019681,250.0
1941720075.0,MTZ,2022-07-25,1100000.0,5770020.16,0.1906405817479847,Market Model,2022-07-25,-0.021427597,0.0075309732,0.0046701551,250.0
1941719605.0,CDNS,2022-07-25,500000.0,38928898.03,0.0128439289397475,Market Model,2022-07-25,0.0118518519,0.0446558332,0.0443216343,250.0
1941721888.0,FBMS,2022-07-27,207000.0,640013.88,0.3234304856013435,Market Model,2022-07-27,-0.032498307,-0.045319352,-0.047640653,250.0
1941724116.0,NGVT,2022-07-31,325000.0,2640757.71,0.1230707379057505,Market Model,2022-08-01,-0.014479773,-0.018990734,-0.018873795,250.0
1941723279.0,GPN,2022-08-01,4000000.0,34925999.16,0.1145278616561703,Market Model,2022-08-01,0.0321606399,0.0289502769,0.0284695709,250.0
1941724065.0,BWA,2022-08-03,185000.0,9325350.78,0.019838395827079,Market Model,2022-08-03,-0.007503234,-0.016202759,-0.016811165,250.0
1941725334.0,AMGN,2022-08-04,3700000.0,132214500.0,0.0279848276853143,Market Model,2022-08-04,0.0095937026,0.0039099694,0.0038627359,250.0
1941725968.0,WHR,2022-08-08,3000000.0,9816354.42,0.3056124373308844,Market Model,2022-08-08,-0.055469587,-0.047387351,-0.046750185,250.0
2007158966.0,EVRG,2022-08-09,250000.0,15942604.48,0.0156812521011623,Market Model,2022-08-09,0.0256523662,0.0191334899,0.0193020746,250.0
1941727336.0,DVN,2022-08-09,1800000.0,47782548.0,0.0376706574961218,Market Model,2022-08-09,0.0600176523,0.0251592323,0.0262134862,250.0
1941727333.0,SFT,2022-08-09,120958.0,81496.69,1.484207518121288,Market Model,2022-08-09,-0.071428571,-0.077105025,-0.092326721,250.0
1941727930.0,CTLT,2022-08-09,475000.0,17319886.32,0.0274251222683544,Market Model,2022-08-09,0.0206222865,0.0032311243,0.0025163411,250.0
2007115391.0,SAFE,2022-08-11,50328.0,2822077.52,0.0178336702813181,Market Model,2022-08-11,0.0994277539,0.0560820876,0.0587227617,250.0
1941730172.0,NVTS,2022-08-15,271313.0,956131.43,0.2837611979767258,Market Model,2022-08-15,0.447761194,0.3554318954,0.3983259614,250.0
1941733528.0,TOWN,2022-08-18,56000.0,2123540.8,0.0263710497109356,Market Model,2022-08-18,-0.025016036,-0.010150715,-0.010065546,250.0
1941731686.0,DORM,2022-08-18,590000.0,3296379.36,0.1789842538026327,Market Model,2022-08-18,-0.001772884,0.0108245935,0.0105679246,250.0
2007006338.0,TFX,2022-08-22,300000.0,13193439.0,0.022738574832536,Market Model,2022-08-22,-0.064208596,-0.033541791,-0.032451092,250.0
1941732931.0,EBAY,2022-08-22,295000.0,26693266.56,0.0110514761966996,Market Model,2022-08-22,-0.064070869,-0.026725083,-0.026094671,250.0
1941733467.0,ROCK,2022-08-23,54000.0,1518315.9,0.0355657212046584,Market Model,2022-08-23,-0.018296667,0.0089555413,0.0086599707,250.0
2007091949.0,HBT,2022-08-23,120482.0,510727.2,0.2359028459811813,Market Model,2022-08-23,-0.028027499,-0.01924299,-0.018956643,250.0
1941735842.0,FCF,2022-08-30,131373.0,1227064.17,0.1070628604533371,Market Model,2022-08-30,-0.067128028,-0.051294045,-0.050304892,250.0
1941736488.0,HPP,2022-08-31,360000.0,2342925.0,0.1536540862383559,Market Model,2022-08-31,-0.045824095,-0.024938071,-0.024423466,250.0
1941738875.0,WMB,2022-08-31,423000.0,36223676.88,0.011677445152829,Market Model,2022-08-31,-0.047105562,-0.042070921,-0.041399219,250.0
1941737803.0,EQT,2022-09-06,4610663.0,12246423.04,0.3764905870832958,Market Model,2022-09-06,-0.006694019,-0.019097635,-0.019999162,250.0
2007041993.0,CHD,2022-09-06,630000.0,22012046.57,0.0286206917651455,Market Model,2022-09-06,-0.039123262,-0.040739123,-0.04124721,250.0
1941739338.0,XL,2022-09-09,600000.0,171954.31,3.4892989887837067,Market Model,2022-09-09,0.119266055,0.0610767207,0.0632806933,250.0
1941740492.0,AM,2022-09-12,205000.0,4420757.88,0.0463721392495713,Market Model,2022-09-12,0.0224032587,0.0357938946,0.0355109602,250.0
1941742344.0,OXM,2022-09-19,270000.0,1421026.09,0.1900035487736893,Market Model,2022-09-19,0.0736652399,0.0863080578,0.0862905248,250.0
1941742106.0,HEES,2022-09-19,130000.0,1018627.2,0.1276227455932847,Market Model,2022-09-19,0.0045146727,0.0231648538,0.0220097301,250.0
1941741507.0,MCK,2022-09-19,875000.0,46698506.25,0.0187372160324721,Market Model,2022-09-19,0.0133130022,0.0126712492,0.0125894705,250.0
1941742077.0,SMBC,2022-09-20,140000.0,420474.39,0.3329572581102977,Market Model,2022-09-20,-0.000944287,0.0059560781,0.0059061991,250.0
1941743177.0,TALO,2022-09-22,1100000.0,1115873.2,0.9857750862732432,Market Model,2022-09-22,-0.203148807,-0.173216601,-0.159463517,250.0
1941745427.0,PFS,2022-09-27,1300000.0,1695958.64,0.7665281271246096,Market Model,2022-09-27,-0.140832976,-0.150411826,-0.14800217,250.0
2007008382.0,NOG,2022-09-30,180000.0,2101910.94,0.0856363590742812,Market Model,2022-09-30,0.0694896851,0.0727647988,0.0725918067,250.0
2007030334.0,AME,2022-09-30,190300.0,26282176.2,0.0072406485122034,Market Model,2022-09-30,0.0278943687,0.0370721202,0.0371070043,250.0
2007078885.0,LHX,2022-10-01,1960000.0,43221358.75,0.0453479496407548,Market Model,2022-10-03,0.0705517077,0.057372239,0.0582195005,250.0
2008151021.0,IR,2022-10-03,105000.0,18250612.8,0.0057532314750549,Market Model,2022-10-03,0.077363241,0.0289693158,0.0299413288,250.0
2007006855.0,BXC,2022-10-03,67000.0,733042.2,0.091399922132723,Market Model,2022-10-03,0.2180955497,0.11009308,0.1196891223,250.0
2007012350.0,FANG,2022-10-11,1597217.0,21839690.72,0.0731336821788106,Market Model,2022-10-11,-0.008846451,-0.000512501,-0.000705407,250.0
1941527995.0,CCO,2022-10-11,7875000.0,736701.05,10.689546322758735,Market Model,2022-10-11,0.0384615385,0.0715768787,0.0715886045,250.0
2007064335.0,PB,2022-10-11,336280.0,6829764.38,0.0492374233267473,Market Model,2022-10-11,0.0112602858,0.0206428625,0.0203243133,250.0
2007012868.0,LECO,2022-10-14,427000.0,8083754.83,0.0528219879226594,Market Model,2022-10-14,0.0320973538,0.012167327,0.0121484276,250.0
2007015124.0,PGTI,2022-10-17,185000.0,1357165.35,0.1363135302562801,Market Model,2022-10-17,2.220446e-16,-0.01292193,-0.014425255,250.0
2007094238.0,CTO,2022-10-17,93900.0,387947.29,0.2420431909706084,Market Model,2022-10-17,0.0357535754,0.024895581,0.0246889008,250.0
2007013190.0,ESAB,2022-10-17,127000.0,2660106.54,0.0477424486915475,,,,,,
2007015012.0,CHCO,2022-10-18,62100.0,1285254.6,0.0483172750364013,Market Model,2022-10-18,0.063042779,0.0474746855,0.0480672203,250.0
2007014771.0,LLY,2022-10-18,610000.0,286302211.2,0.0021306157484542,Market Model,2022-10-18,-0.006336944,-0.024984938,-0.025173144,250.0
2007135499.0,CZFS,2022-10-18,67400.0,293383.0,0.229733829158472,,,,,,
2007095552.0,PARR,2022-10-20,310000.0,1086368.4,0.2853543972744421,Market Model,2022-10-20,0.1770726714,0.1596534117,0.1673546412,250.0
2007018175.0,PEBO,2022-10-25,211844.0,891921.44,0.2375141918328591,Market Model,2022-10-25,-0.045904888,-0.056491782,-0.058465804,250.0
2007020969.0,VSH,2022-10-28,107500.0,2757253.4,0.0389880741465401,Market Model,2022-10-28,0.0145560408,0.0028741729,0.0026815835,250.0
2007106686.0,WTTR,2022-11-01,101380.0,683833.67,0.1482524251840363,Market Model,2022-11-01,0.0054704595,0.025376439,0.0228239306,250.0
2007022204.0,MYGN,2022-11-01,100000.0,2004586.1,0.0498856098024425,Market Model,2022-11-01,-0.218600192,-0.177543966,-0.166231617,250.0
2007022869.0,JNJ,2022-11-01,18191131.0,445522672.62,0.0408309882256335,Market Model,2022-11-01,-0.02539029,-0.017103589,-0.016937397,250.0
2007029467.0,VOYA,2022-11-01,570000.0,6645462.0,0.0857728176009433,Market Model,2022-11-01,-0.024084075,0.0076782752,0.0074624889,250.0
2007022761.0,NX,2022-11-01,92000.0,841612.68,0.1093139423707351,Market Model,2022-11-01,-0.050763702,-0.023030017,-0.023015623,250.0
2007022979.0,VSCO,2022-11-01,700000.0,3310698.15,0.2114357661993438,Market Model,2022-11-01,-0.023846553,0.0328987733,0.0312030582,250.0
2007485560.0,HST,2022-11-02,315000.0,13154031.2,0.0239470315381341,Market Model,2022-11-02,-0.100105932,-0.061546346,-0.059270908,250.0
2007023403.0,MRO,2022-11-02,3000000.0,17444583.15,0.1719731548873382,Market Model,2022-11-02,0.0318555008,0.0560779279,0.0541507375,250.0
2007030429.0,LPLA,2022-11-03,140000.0,17771958.3,0.00787757869092,Market Model,2022-11-03,0.0278002387,0.0517407024,0.0522426189,250.0
2007061060.0,KRP,2022-11-03,270700.0,1040575.8,0.2601444315733654,Market Model,2022-11-03,-0.051401869,-0.047679197,-0.048808888,250.0
2007026899.0,MLNK,2022-11-04,65000.0,1385150.4,0.0469263121174422,Market Model,2022-11-04,-0.042136499,-0.052353791,-0.051777966,250.0
2007026893.0,FLGT,2022-11-07,100000.0,1456097.26,0.0686767311134147,Market Model,2022-11-07,-0.084191079,-0.111402556,-0.110320761,250.0
2007027911.0,VTRS,2022-11-07,348809.0,12331948.77,0.0282849861368666,Market Model,2022-11-07,0.1478800414,0.1301508758,0.1320727851,250.0
2007027121.0,OUST,2022-11-07,211985.0,263969.28,0.8030669326370098,Market Model,2022-11-07,-0.10619469,-0.128438407,-0.139249399,250.0
2007027545.0,ATKR,2022-11-08,91600.0,3781528.94,0.0242230064752591,Market Model,2022-11-08,0.0108194965,0.0214733566,0.0216842953,250.0
2007028529.0,CBRE,2022-11-09,110000.0,26264959.24,0.0041880894995822,Market Model,2022-11-09,0.085007728,0.0457461528,0.045370327,250.0
2007028352.0,GTLS,2022-11-09,4400000.0,7124912.85,0.6175514132779885,Market Model,2022-11-09,-0.397121264,-0.46996511,-0.446913553,250.0
2007031316.0,WAFD,2022-11-13,654000.0,2079262.92,0.3145345370752824,Market Model,2022-11-14,-0.084828293,-0.095029435,-0.093419103,250.0
1941712940.0,EL,2022-11-15,2800000.0,57451811.84,0.0487364960359794,Market Model,2022-11-15,-0.023267023,-0.009381267,-0.010051775,250.0
2007035123.0,EVH,2022-11-17,810000.0,3525628.2,0.2297462903206866,Market Model,2022-11-17,0.0754716981,0.0880859245,0.0788948954,250.0
2007035183.0,FCBC,2022-11-18,113200.0,516321.52,0.219243234331972,Market Model,2022-11-18,-0.022533023,-0.021806748,-0.021633973,250.0
2007039803.0,BSX,2022-11-29,615000.0,59698303.8,0.0103018002330578,Market Model,2022-11-29,0.0253680634,0.0133477898,0.0136630966,250.0
1941689283.0,CTVA,2022-11-30,1200000.0,44136412.0,0.0271884357070076,Market Model,2022-11-30,0.0203295857,-0.002996616,-0.003284421,250.0
2007042911.0,BY,2022-11-30,129000.0,822087.68,0.1569175686953489,Market Model,2022-11-30,0.0285196922,0.0112458599,0.011304236,250.0
2007039893.0,NXGN,2022-11-30,90500.0,1142719.2,0.0791970590850315,Market Model,2022-11-30,0.0409919028,0.0213354409,0.0208418108,250.0
2007041335.0,IART,2022-12-01,140000.0,3723443.36,0.0375996051139072,Market Model,2022-12-01,0.0515924753,0.0309367102,0.0316957938,250.0
2007041163.0,HI,2022-12-01,59000.0,2819954.2,0.0209223256179125,Market Model,2022-12-01,0.08995687,0.0579170742,0.060032774,250.0
2007042800.0,NBTB,2022-12-05,199373.0,1685286.26,0.1183021571658692,Market Model,2022-12-05,-0.067745415,-0.055139538,-0.054816477,250.0
2007044244.0,NRG,2022-12-06,5200000.0,9554022.61,0.5442733613124661,Market Model,2022-12-06,-0.196606061,-0.184192115,-0.175736158,250.0
2007090454.0,ARKO,2022-12-07,140200.0,1121500.5,0.1250110900530138,Market Model,2022-12-07,0.0098792536,0.0171306487,0.016046708,250.0
2007058145.0,DLHC,2022-12-08,185000.0,156180.05,1.1845302905204602,Market Model,2022-12-08,0.1105769231,0.1101014059,0.1091774159,250.0
2007057409.0,SMMF,2022-12-09,53900.0,348529.28,0.1546498474963136,Market Model,2022-12-09,-0.025519504,-0.03513103,-0.034998534,250.0
2007135438.0,LAMR,2022-12-12,78600.0,7308948.5,0.0107539408712484,Market Model,2022-12-12,0.0677930082,0.0542072997,0.0555562301,250.0
2007058023.0,RICK,2022-12-13,66500.0,603218.88,0.1102419075477213,Market Model,2022-12-13,0.0425684563,0.0175636571,0.0179281015,250.0
2007058819.0,GRI,2022-12-13,94841.0,54323.5,1.7458558450762562,,,,,,
2007059691.0,SHBI,2022-12-14,254400.0,345390.0,0.7365586728046556,Market Model,2022-12-14,-0.114021572,-0.108936909,-0.106778494,250.0
2007059715.0,FRBA,2022-12-14,129700.0,273230.35,0.4746910436560214,Market Model,2022-12-14,-0.087073007,-0.074265759,-0.075757597,250.0
2007060009.0,DBX,2022-12-15,95000.0,5947032.0,0.0159743549387324,Market Model,2022-12-15,-0.010238908,0.0401572348,0.0391561514,250.0
2007062683.0,MPB,2022-12-20,53900.0,470322.0,0.1146023362717457,Market Model,2022-12-20,-0.006670902,-0.012458356,-0.012575491,250.0
2007065556.0,AMPS,2022-12-27,293000.0,1621905.76,0.18065167978687,Market Model,2022-12-27,-0.054054054,-0.046506425,-0.04619705,250.0
2007073155.0,TRN,2022-12-30,80000.0,1946869.92,0.0410915999976002,Market Model,2022-12-30,0.0233757305,0.0109742518,0.0109575389,250.0
2007588329.0,OXY,2022-12-31,400000.0,63769942.32,0.006272547621147,Market Model,2023-01-03,-0.018786127,-0.03163129,-0.0320321,250.0
2007076111.0,ZEUS,2023-01-03,131000.0,266118.3,0.4922622758374753,Market Model,2023-01-03,-0.028715216,-0.034911757,-0.034627191,250.0
2007071059.0,PRGS,2023-01-03,355000.0,1998117.06,0.1776672684031835,Market Model,2023-01-03,0.0190287413,0.0157179226,0.0158421321,250.0
2007076106.0,MSFT,2023-01-09,190000.0,1868538202.18,0.0001016837652975,Market Model,2023-01-09,0.0294183797,-0.006461194,-0.0064408,250.0
2007083787.0,LIVE,2023-01-19,84000.0,76875.0,1.0926829268292684,Market Model,2023-01-19,-0.033333333,-0.031678788,-0.031356721,250.0
2007084856.0,XYL,2023-01-22,7500000.0,19591188.86,0.3828251594936643,Market Model,2023-01-23,-0.046580134,-0.077394019,-0.080177723,250.0
2007088705.0,MQ,2023-01-30,275000.0,3529663.2,0.0779111162787429,Market Model,2023-01-30,-0.058238636,-0.064792432,-0.064320133,250.0
2007091362.0,MGRC,2023-02-01,400000.0,2328481.0,0.1717858122956554,Market Model,2023-02-01,0.0959075289,0.0646130699,0.0656274488,250.0
2007183216.0,HUT,2023-02-07,990000.0,226632.95,4.368296842978922,Market Model,2023-02-07,-0.027149321,0.0153362591,0.0096675203,250.0
2007096616.0,POST,2023-02-08,1200000.0,5608885.88,0.2139462320456411,Market Model,2023-02-08,-0.061139028,-0.06259553,-0.061618331,250.0
1941616525.0,GMED,2023-02-09,3100000.0,5511226.98,0.5624881739129531,Market Model,2023-02-09,-0.225988701,-0.221119131,-0.210828356,250.0
1941486994.0,CPUH,2023-02-09,378120.0,865087.5,0.4370887337986042,Market Model,2023-02-09,0.0029211295,0.0027440191,0.002743068,250.0
1941596128.0,GATE,2023-02-14,750000.0,313736.5,2.390541106948028,Market Model,2023-02-14,-1.11022e-16,-0.000310084,-0.000375912,250.0
2007130936.0,BRDG,2023-02-14,320100.0,446016.75,0.7176860510283526,Market Model,2023-02-14,0.0441075121,0.0287732187,0.0276194548,250.0
1941617078.0,STI,2023-02-16,925000.0,30303207.88,0.0305248211233272,,,,,,
2007110944.0,REPX,2023-02-22,330000.0,512265.6,0.6441970727685014,Market Model,2023-02-22,-0.039859694,-0.029041324,-0.029680305,250.0
2007106455.0,LNKB,2023-02-22,167800.0,137896.2,1.216857317315488,,,,,,
2007110018.0,MO,2023-03-03,3250000.0,83443574.88,0.0389484751183517,Market Model,2023-03-03,0.0225352113,0.0145045117,0.0146172439,250.0
2007113660.0,HNI,2023-03-08,485000.0,1135441.8,0.4271465080816999,Market Model,2023-03-08,-0.067841703,-0.032070597,-0.036734032,250.0
1941704614.0,PFE,2023-03-13,43000000.0,287008795.95,0.1498211922657975,Market Model,2023-03-13,0.0111505322,0.0119336395,0.0119819095,250.0
2007116573.0,TDG,2023-03-14,725000.0,33804937.5,0.0214465712294246,Market Model,2023-03-14,-0.02787539,-0.036797756,-0.038006328,250.0
2007120029.0,AIR,2023-03-20,140000.0,1558744.2,0.0898158915362764,Market Model,2023-03-20,0.006503443,-0.006316808,-0.007097838,250.0
2007626157.0,CF,2023-03-20,1675000.0,16167935.49,0.1036001164796829,Market Model,2023-03-20,0.0223104298,0.0126658649,0.0118131313,250.0
2007121999.0,FMBH,2023-03-21,90300.0,641579.24,0.1407464493396014,Market Model,2023-03-21,0.0044977511,0.0040506557,0.0033556767,250.0
2007122774.0,KNX,2023-03-21,808000.0,8659907.44,0.0933035376646011,Market Model,2023-03-21,0.0428624674,0.0376953673,0.0364347102,250.0
2007124991.0,ET,2023-03-27,1450000.0,38698591.75,0.0374690637159942,Market Model,2023-03-27,0.0316780822,0.0210986523,0.0213316568,250.0
2007126878.0,KYN,2023-03-27,333780.0,1195238.96,0.2792579652858705,Market Model,2023-03-27,0.0338345865,0.0258679158,0.0261722454,250.0
2007129282.0,DSGR,2023-03-30,319200.0,751826.24,0.4245661869955483,Market Model,2023-03-30,0.0967430639,0.0751385429,0.0742999195,250.0
1941664277.0,OVV,2023-04-03,4275000.0,12266625.42,0.3485066066360735,Market Model,2023-04-03,0.1122477977,0.0953038631,0.0938310483,250.0
2007133359.0,LBRT,2023-04-10,78000.0,2759708.85,0.028263851094292,Market Model,2023-04-10,-0.008118081,-0.017696146,-0.017920704,250.0
2007141292.0,ATEC,2023-04-19,55000.0,1437507.2,0.0382606779291262,Market Model,2023-04-19,0.0446713465,0.0469137078,0.0469673255,250.0
2007142380.0,ASRT,2023-04-25,277044.0,224688.0,1.2330164494766076,Market Model,2023-04-25,-0.189627229,-0.176297111,-0.173312497,250.0
2007144119.0,CVLG,2023-04-26,130000.0,369976.08,0.3513740672099666,Market Model,2023-04-26,-0.011650485,-0.015141448,-0.01619725,250.0
2007144177.0,DGX,2023-04-27,450000.0,16658251.49,0.0270136394729144,Market Model,2023-04-27,-0.052491468,-0.066375075,-0.065908718,250.0
2007145743.0,SPXC,2023-05-01,418000.0,3260693.92,0.1281935717535855,Market Model,2023-05-01,0.0004669261,-0.000114171,-0.000182789,250.0
2007147550.0,ITT,2023-05-02,80000.0,7765530.0,0.01030193689291,Market Model,2023-05-02,-0.012434865,0.0070820046,0.0069571176,250.0
2007192515.0,CRGY,2023-05-02,600000.0,559588.38,1.072216688988431,Market Model,2023-05-02,-0.086919105,-0.072031109,-0.070187578,250.0
2007147828.0,AFG,2023-05-02,240000.0,11171744.24,0.0214827689252578,Market Model,2023-05-02,-0.055487656,-0.04628675,-0.04580769,250.0
2007148591.0,CPE,2023-05-03,532945.0,2224700.99,0.2395580360666805,Market Model,2023-05-03,-0.050135911,-0.017928349,-0.019632061,250.0
2007148346.0,VSEC,2023-05-04,124000.0,681095.38,0.1820596698218684,Market Model,2023-05-04,-0.10028222,-0.110737505,-0.109998627,250.0
2007151499.0,COOP,2023-05-10,324000.0,3250653.38,0.0996722695792314,Market Model,2023-05-10,0.050867323,0.0519690736,0.0522286021,250.0
2007153104.0,OKE,2023-05-14,18800000.0,29798423.18,0.6309058666103553,Market Model,2023-05-15,-0.099474773,-0.097894841,-0.097314782,250.0
2007153500.0,TPG,2023-05-14,2700000.0,2332913.5,1.1573510976725023,Market Model,2023-05-15,0.0059018812,0.0090694376,0.00873126,250.0
2007124413.0,HEI,2023-05-15,2050000.0,10857913.28,0.1888023920559439,Market Model,2023-05-15,0.0545918974,0.0573271587,0.0557685755,250.0
2007155172.0,IBM,2023-05-16,60000.0,117210894.64,0.0005118978076592,Market Model,2023-05-16,0.0233637252,0.016326323,0.0164323685,250.0
2007156314.0,REG,2023-05-18,1400000.0,10509745.8,0.1332096919032998,Market Model,2023-05-18,0.0106980007,-0.007299205,-0.007868555,250.0
2007157373.0,USFD,2023-05-19,142000.0,8672211.2,0.0163741399655949,Market Model,2023-05-19,0.0201970443,0.005558665,0.005629287,250.0
2007158316.0,CVX,2023-05-21,7600000.0,306040243.74,0.0248333353389192,Market Model,2023-05-22,0.018440361,0.0253103766,0.0248763646,250.0
2007158303.0,CHRD,2023-05-22,375000.0,5663481.24,0.0662136915633184,Market Model,2023-05-22,0.0309603899,0.03744404,0.037734797,250.0
2007158382.0,GIC,2023-05-22,69200.0,986882.0,0.0701198319555934,Market Model,2023-05-22,0.0449530037,0.0596578953,0.0600071278,250.0
2007159494.0,RYAN,2023-05-23,255000.0,4130537.4,0.0617353083402658,Market Model,2023-05-23,-0.078745487,-0.070581512,-0.069254494,250.0
2007159777.0,GNL,2023-05-23,950000.0,1353486.8,0.701890849618925,Market Model,2023-05-23,-0.09468599,-0.081861574,-0.084112692,250.0
2007160644.0,SR,2023-05-25,175000.0,3659828.9,0.0478164430036606,Market Model,2023-05-25,-0.033955608,-0.041135638,-0.040992988,250.0
2007162663.0,OSK,2023-05-26,800000.0,5365424.0,0.1491028481626056,Market Model,2023-05-26,0.0169583503,-0.001023472,-0.001056662,250.0
2007162724.0,EFC,2023-05-30,58809.0,762640.08,0.0771123909459361,Market Model,2023-05-30,0.021875487,0.0190324554,0.0180632635,250.0
2007168107.0,THS,2023-06-07,100000.0,2741436.88,0.0364772213905577,Market Model,2023-06-07,0.0296405297,0.0201469372,0.0202381592,250.0
2007170158.0,MMSI,2023-06-08,100000.0,4171867.2,0.0239700822691575,Market Model,2023-06-08,-0.00864724,-0.014485795,-0.014578635,250.0
2007171958.0,CWST,2023-06-12,219000.0,4076044.92,0.0537285541004292,Market Model,2023-06-12,-0.056378866,-0.068730879,-0.068413951,250.0
2007171413.0,NDAQ,2023-06-12,10500000.0,26450172.27,0.3969728398294473,Market Model,2023-06-12,-0.114617652,-0.129216627,-0.12973947,250.0
2007172214.0,PTEN,2023-06-15,5400000.0,2629461.28,2.0536526021786488,Market Model,2023-06-15,0.0173761946,0.0165510894,0.0074362821,250.0
2007174802.0,WAB,2023-06-16,320000.0,17604158.72,0.0181775229983838,Market Model,2023-06-16,0.0020657092,-0.003217022,-0.003388704,250.0
2007175538.0,CHRS,2023-06-16,65000.0,599635.6,0.1083991677612203,Market Model,2023-06-16,-0.28358209,-0.301608332,-0.286564116,250.0
2007219409.0,CIVI,2023-06-20,2250000.0,5619512.6,0.4003905961524137,Market Model,2023-06-20,-0.051901113,-0.041430003,-0.042297424,250.0
2007176576.0,MEC,2023-06-20,96000.0,260836.89,0.3680460996142071,Market Model,2023-06-20,0.0665732306,0.0709146596,0.0699509032,250.0
2007181472.0,UNH,2023-06-26,3300000.0,486190527.93,0.0067874625489929,Market Model,2023-06-26,0.0073270014,0.0074027514,0.0074141975,250.0
2007183876.0,ADUS,2023-06-29,106000.0,1784222.44,0.0594096328034076,Market Model,2023-06-29,0.0062961355,-0.007700319,-0.00787931,250.0
2007184839.0,RES,2023-06-30,79500.0,1668501.12,0.047647555669606,Market Model,2023-06-30,0.0084507042,-0.008690715,-0.008732498,250.0
2007145139.0,MOH,2023-06-30,425000.0,16832688.0,0.0252484926946902,Market Model,2023-06-30,0.0326598395,0.0255746936,0.0256118192,250.0
2007209482.0,WEX,2023-07-01,180000.0,8065439.67,0.0223174442268191,Market Model,2023-07-03,0.0186418109,0.0038354092,0.0039397199,250.0
2007187341.0,TMO,2023-07-06,912500.0,220342622.4,0.0041412777521703,Market Model,2023-07-06,-0.010363892,0.0016975231,0.0016715067,250.0
2007188464.0,DOCN,2023-07-06,111000.0,3353708.04,0.0330976932625297,Market Model,2023-07-06,0.1663716814,0.1897731327,0.1935791107,250.0
2007193382.0,PWSC,2023-07-11,300000.0,3323148.9,0.0902758224285406,Market Model,2023-07-11,0.0817708333,0.0553043625,0.057130005,250.0
2007192615.0,REI,2023-07-11,75000.0,308872.17,0.2428188981869101,Market Model,2023-07-11,0.1666666667,0.1436691015,0.1510848119,250.0
2007084849.0,XOM,2023-07-13,4900000.0,481760364.9,0.0101710318178978,Market Model,2023-07-13,-0.047466264,-0.062489766,-0.062167123,250.0
2007253709.0,MIRM,2023-07-17,445000.0,1035991.68,0.4295401291253612,Market Model,2023-07-17,0.0453323089,0.0340159065,0.0343875287,250.0
2007197390.0,JCI,2023-07-17,455000.0,41157246.46,0.0110551613418114,Market Model,2023-07-17,0.0095944178,-7.581e-05,-8.499e-05,250.0
2007269497.0,BRY,2023-07-17,70000.0,574260.9,0.1218958142544616,Market Model,2023-07-17,-0.018617021,-0.02509668,-0.027750954,250.0
2007206602.0,PSA,2023-07-24,2200000.0,52602312.53,0.0418232563206285,Market Model,2023-07-24,0.0162266893,0.0124161104,0.0123890814,250.0
2007206178.0,BANC,2023-07-25,1019600.0,597210.0,1.7072721488253713,Market Model,2023-07-25,0.1501172791,0.146960969,0.1509959186,250.0
2007206542.0,AUB,2023-07-25,416800.0,1826181.24,0.2282358349054117,Market Model,2023-07-25,0.0449400799,0.0450128691,0.0431364054,250.0
2007270530.0,ALXN,2023-07-28,1000000.0,37668268.17,0.0265475438235418,,,,,,
2007209102.0,BIIB,2023-07-28,7300000.0,45140687.54,0.1617166329939333,Market Model,2023-07-28,0.0186239397,0.0067642193,0.006700667,250.0
2007210387.0,RMR,2023-07-31,100000.0,333799.4,0.299581125670088,Market Model,2023-07-31,-0.008857022,-0.014190005,-0.014149493,250.0
2007211922.0,RVMD,2023-08-01,1070000.0,2756696.09,0.3881457966590724,Market Model,2023-08-01,0.2749902762,0.2751657877,0.2885992327,250.0
