Deal Number,Acquiror ticker symbol,Announced date,Deal value th USD,DlyCap,Relative_Size,Model,evtdate,Percent_Stock,Public_Target,Same_Industry,Log_Acq_Size,cret,car,bhar,nrets_est
2007116573.0,TDG,2023-03-14,725000.0,38363830.68,0.0188980085447504,Market Model,2023-03-14,0.0,0,1,17.46262566430757,-0.019179432,-0.019774062,-0.022534817,250
2007626157.0,CF,2023-03-20,1675000.0,13885824.24,0.1206266168323616,Market Model,2023-03-20,0.0,0,1,16.44637903886252,-0.181104208,-0.251970606,-0.241551792,250
2007120029.0,AIR,2023-03-20,140000.0,1744801.2,0.0802383675572896,Market Model,2023-03-20,0.0,0,0,14.37215118162723,0.0025730564,-0.009035666,-0.013579847,250
2007122774.0,KNX,2023-03-21,808000.0,8542589.04,0.0945849081837606,Market Model,2023-03-21,0.0,1,1,15.96057468609549,-0.073632112,-0.053343472,-0.055696951,250
2007121999.0,FMBH,2023-03-21,90300.0,556083.61,0.1623856527618212,Market Model,2023-03-21,1.0,0,1,13.228673939624969,-0.158302354,-0.136300879,-0.129987151,250
2007124991.0,ET,2023-03-27,1450000.0,36206749.8,0.040047781366998,Market Model,2023-03-27,0.3793103448275862,0,0,17.404756117978298,-0.00311042,-0.079108444,-0.085399749,250
2007126878.0,KYN,2023-03-27,333780.0,1089056.0,0.3064856169012429,Market Model,2023-03-27,0.0,1,1,13.900821823917116,-0.024417314,-0.080580539,-0.084411495,250
2007129282.0,DSGR,2023-03-30,319200.0,793194.48,0.4024233754122948,Market Model,2023-03-30,0.0,0,1,13.583823716450764,-0.083109319,-0.074773369,-0.094428157,250
1941664277.0,OVV,2023-04-03,4275000.0,8790639.44,0.4863127454127501,Market Model,2023-04-03,0.2807017543859649,0,1,15.989198013318092,-0.141339121,-0.224722428,-0.236409283,250
2007133359.0,LBRT,2023-04-10,78000.0,2342289.6,0.0333007498304223,Market Model,2023-04-10,0.0,0,0,14.666639470490882,-0.108944183,-0.230197413,-0.244364043,250
2007141292.0,ATEC,2023-04-19,55000.0,1780689.48,0.0308869124110285,Market Model,2023-04-19,0.0,0,1,14.392511195582882,-0.028086218,-0.106026217,-0.114878359,250
2007142380.0,ASRT,2023-04-25,277044.0,356236.8,0.7776961841112429,Market Model,2023-04-25,0.0,1,1,12.783350957246952,-0.011945392,-0.128215433,-0.164243183,250
2007144119.0,CVLG,2023-04-26,130000.0,381240.58,0.3409920318555805,Market Model,2023-04-26,0.0,0,1,12.851185898401784,0.1861967695,0.0861523748,0.0862657911,250
2007144177.0,DGX,2023-04-27,450000.0,16346669.32,0.0275285436556442,Market Model,2023-04-27,0.0,0,0,16.609534723240582,-0.019505151,-0.041529395,-0.043045132,250
2007145743.0,SPXC,2023-05-01,418000.0,2887378.56,0.1447679932900797,Market Model,2023-05-01,0.0,0,1,14.875859575784904,0.0242337847,-0.012830543,-0.035091194,250
2007147828.0,AFG,2023-05-02,240000.0,10487268.0,0.0228848924238419,Market Model,2023-05-02,0.0,0,1,16.16567250793961,-0.041065674,-0.065844795,-0.066880203,250
2007192515.0,CRGY,2023-05-02,600000.0,560554.02,1.0703696318153244,Market Model,2023-05-02,0.0,0,0,13.236680895083987,-0.061007958,-0.07877704,-0.086025802,250
2007147550.0,ITT,2023-05-02,80000.0,7027846.0,0.0113832887060985,Market Model,2023-05-02,0.0,0,1,15.765390815698447,-0.046349942,-0.047738673,-0.047991428,250
2007148591.0,CPE,2023-05-03,532945.0,1902980.0,0.2800581193706712,Market Model,2023-05-03,0.0,0,1,14.458931636501566,-0.165179778,-0.184507141,-0.18188329,250
2007148346.0,VSEC,2023-05-04,124000.0,658603.46,0.1882771766792722,Market Model,2023-05-04,0.0,0,0,13.397876902478776,0.0859505782,0.0962778829,0.0692167344,250
2007151499.0,COOP,2023-05-10,324000.0,2883745.88,0.1123538666312719,Market Model,2023-05-10,0.0,1,1,14.874600659773805,0.0311778291,0.0002359835,-0.004250328,250
2007153104.0,OKE,2023-05-14,18800000.0,28496922.12,0.6597203698291891,Market Model,2023-05-15,0.4680851063829787,0,0,17.16530664361744,-0.120720179,-0.159343456,-0.158566616,250
2007153500.0,TPG,2023-05-14,2700000.0,1964559.07,1.374354195417499,Market Model,2023-05-15,0.4925925925925926,0,1,14.490778386248373,-0.097999322,-0.131834545,-0.133409182,250
2007124413.0,HEI,2023-05-15,2050000.0,10842289.2,0.1890744622454822,Market Model,2023-05-15,0.073170731707317,0,1,16.198964712492053,0.0628415301,0.0234502452,0.0206034991,250
2007124413.0,HEI,2023-05-15,2050000.0,10842289.2,0.1890744622454822,Market Model,2023-05-15,0.073170731707317,0,1,16.198964712492053,0.0667964655,0.0305336664,0.0286305027,250
2007155172.0,IBM,2023-05-16,60000.0,112016431.2,0.0005356357041305,Market Model,2023-05-16,0.0,0,0,18.534156125641783,0.0165548062,0.0097906393,0.0093798945,250
2007156314.0,REG,2023-05-18,1400000.0,10050145.62,0.1393014641712226,Market Model,2023-05-18,0.0,1,1,16.123097681916626,-0.093657575,-0.101233995,-0.098675205,250
2007157373.0,USFD,2023-05-19,142000.0,9239740.8,0.0153683964814251,Market Model,2023-05-19,0.0,0,1,16.039024391276353,0.0719077006,0.0362006155,0.0353319364,250
2007158316.0,CVX,2023-05-21,7600000.0,295973005.02,0.0256780174917859,Market Model,2023-05-22,0.8289473684210527,0,1,19.505778808872673,-0.085730405,-0.131066307,-0.131024839,250
2007158382.0,GIC,2023-05-22,69200.0,924876.12,0.0748208311400666,Market Model,2023-05-22,0.0,0,0,13.737415083201574,-0.02728764,-0.046439988,-0.056144241,250
2007158303.0,CHRD,2023-05-22,375000.0,6106603.5,0.0614089321502534,Market Model,2023-05-22,0.0,0,1,15.624881284602187,0.0515260666,0.0017119885,-0.002795547,250
2007159494.0,RYAN,2023-05-23,255000.0,5003466.75,0.0509646636504579,Market Model,2023-05-23,0.0,0,1,15.425641580142312,0.0192403798,-0.005876425,-0.009770911,250
2007159777.0,GNL,2023-05-23,950000.0,1077392.1,0.8817588322765685,Market Model,2023-05-23,1.0,1,1,13.890053956734638,-0.146406389,-0.178586199,-0.177679829,250
2007160644.0,SR,2023-05-25,175000.0,3470137.84,0.0504302733980158,Market Model,2023-05-25,0.0,0,0,15.05970487447703,-0.031633407,-0.077411845,-0.080172816,250
2007162663.0,OSK,2023-05-26,800000.0,4839114.26,0.1653195103518799,Market Model,2023-05-26,0.0,0,0,15.392242257813283,0.0638428583,0.0410564534,0.0379907844,250
2007162724.0,EFC,2023-05-30,58809.0,881738.32,0.0666966589361796,Market Model,2023-05-30,0.9489873998877724,1,1,13.689650601625534,0.0303256119,0.0115210822,0.0078618147,250
2007168107.0,THS,2023-06-07,100000.0,2673225.58,0.0374079915844588,Market Model,2023-06-07,0.0,0,1,14.798796383629082,-0.017135407,-0.06846351,-0.073683256,250
2007170158.0,MMSI,2023-06-08,100000.0,4900788.56,0.0204048794955561,Market Model,2023-06-08,0.0,0,1,15.404906680745158,-0.028486998,-0.113465573,-0.117833092,250
2007171958.0,CWST,2023-06-12,219000.0,4708065.0,0.0465159253323817,Market Model,2023-06-12,0.0,0,1,15.36478755355417,-0.078897137,-0.126385613,-0.126434063,250
2007171413.0,NDAQ,2023-06-12,10500000.0,28381055.61,0.3699650972918833,Market Model,2023-06-12,0.4523809523809524,0,0,17.161232424564687,-0.06125925,-0.115870183,-0.124729038,250
2007172214.0,PTEN,2023-06-15,5400000.0,2317789.11,2.3298064421400273,Market Model,2023-06-15,1.0,1,1,14.656124319450472,0.1433762431,0.0743454752,0.0560671033,250
2007175538.0,CHRS,2023-06-16,65000.0,507107.37,0.1281779832937549,Market Model,2023-06-16,0.0,1,0,13.136478035300058,-0.241035857,-0.265823248,-0.289961835,250
2007174802.0,WAB,2023-06-16,320000.0,18389908.8,0.0174008475778846,Market Model,2023-06-16,0.0,0,1,16.72731263735124,0.0642780721,0.0071771975,0.004921428,250
2007219409.0,CIVI,2023-06-20,2250000.0,5578305.95,0.4033482602366046,Market Model,2023-06-20,0.0,0,1,15.534395695073789,-0.024987751,-0.117299194,-0.129233156,250
2007176576.0,MEC,2023-06-20,96000.0,287166.04,0.3343013679472684,Market Model,2023-06-20,0.0,0,1,12.567815864039352,0.0472440945,-0.027948763,-0.04985395,250
2007181472.0,UNH,2023-06-26,3300000.0,444102264.0,0.0074307209566488,Market Model,2023-06-26,0.0,1,0,19.911565418200247,-0.002124695,-0.036033949,-0.040457837,250
2007183876.0,ADUS,2023-06-29,106000.0,1489147.6,0.0711816612402961,Market Model,2023-06-29,0.0,0,1,14.213714433684222,-0.02172683,-0.081422239,-0.085150723,250
2007145139.0,MOH,2023-06-30,425000.0,17185091.0,0.0247307389876492,Market Model,2023-06-30,0.0,0,1,16.659552763567735,0.1024096386,0.0939416576,0.0942438741,250
2007184839.0,RES,2023-06-30,79500.0,1540554.4,0.0516047988957741,Market Model,2023-06-30,0.0,0,1,14.24765290960536,0.1578947368,0.0898215539,0.0852859966,250
2007209482.0,WEX,2023-07-01,180000.0,7800060.87,0.023076742989571,Market Model,2023-07-03,0.0,0,1,15.869642095475523,0.1229406554,0.0425553036,0.0432569533,250
2007188464.0,DOCN,2023-07-06,111000.0,3532093.01,0.0314261260068007,Market Model,2023-07-06,0.0,0,1,15.07740117388135,0.1627134725,0.0488733502,0.0372359271,250
2007187341.0,TMO,2023-07-06,912500.0,200806352.6,0.0045441789474542,Market Model,2023-07-06,0.0,0,0,19.11785158173561,0.0162451197,-0.048814863,-0.051838041,250
2007192615.0,REI,2023-07-11,75000.0,359063.12,0.2088769239235708,Market Model,2023-07-11,0.0,0,1,12.791253473742607,0.1666666667,0.1293743229,0.1245025253,250
2007193382.0,PWSC,2023-07-11,300000.0,3194212.0,0.0939198775785702,Market Model,2023-07-11,0.0,0,0,14.976850980006509,0.238956892,0.1179224604,0.1307603691,250
2007084849.0,XOM,2023-07-13,4900000.0,430537472.65,0.0113811231571552,Market Model,2023-07-13,1.0,0,1,19.88054492252707,-0.028284157,-0.101602635,-0.106432847,250
2007253709.0,MIRM,2023-07-17,445000.0,1003327.5,0.4435241733133,Market Model,2023-07-17,0.0,0,1,13.81883253408656,-0.127073773,-0.182606189,-0.183121465,250
2007197390.0,JCI,2023-07-17,455000.0,47141862.29,0.0096517188311526,Market Model,2023-07-17,0.0,0,0,17.668671960207423,0.0742540225,0.0311995767,0.0323629885,250
2007269497.0,BRY,2023-07-17,70000.0,547029.03,0.1279639583295972,Market Model,2023-07-17,0.0,0,1,13.212257151293876,0.0622347949,0.0138346732,0.0084072501,250
2007206602.0,PSA,2023-07-24,2200000.0,51289634.76,0.042893656979514,Market Model,2023-07-24,0.0,0,0,17.752999238263865,-0.005471232,-0.028751205,-0.030451387,250
2007206178.0,BANC,2023-07-25,1019600.0,757374.25,1.346230083739974,Market Model,2023-07-25,1.0,1,1,13.53761279598438,0.2013710368,0.1784770691,0.1865091513,250
2007206542.0,AUB,2023-07-25,416800.0,2320345.3,0.1796284371985497,Market Model,2023-07-25,1.0,1,1,14.65722656877438,0.2111068847,0.147030909,0.1590336918,250
2007209102.0,BIIB,2023-07-28,7300000.0,38058036.17,0.1918123144187447,Market Model,2023-07-28,0.0,1,1,17.454622820235144,-0.05316527,-0.1217567,-0.124170294,250
2007210387.0,RMR,2023-07-31,100000.0,368178.12,0.271607666419721,Market Model,2023-07-31,0.0,0,0,12.816322121789462,0.0144315974,0.0030758744,0.0014358759,250
2007211922.0,RVMD,2023-08-01,1070000.0,2864951.25,0.3734793044035217,Market Model,2023-08-01,1.0,0,0,14.8680618922794,0.1278504673,0.0834056001,0.0676997741,250
2007216490.0,SPT,2023-08-02,140000.0,2719049.46,0.0514885816016013,Market Model,2023-08-02,0.0,0,1,14.81579291396038,-0.043787748,-0.053193369,-0.071834835,250
2007220611.0,ROP,2023-08-07,1400000.0,51937310.81,0.0269555735205767,Market Model,2023-08-07,0.0,0,0,17.765547987925896,0.0415608405,0.0302730766,0.0303374457,250
2007219460.0,CPB,2023-08-07,2328209.0,13458853.8,0.1729871677482669,Market Model,2023-08-07,0.0,0,0,16.415147722537046,-0.040843215,-0.066894563,-0.067839316,250
2007221273.0,GBCI,2023-08-08,80600.0,3766253.9,0.0214005752506489,Market Model,2023-08-08,1.0,0,1,15.14159140493889,0.0359281437,0.0702389977,0.061043272,250
2007224247.0,ALGM,2023-08-08,420000.0,8087487.04,0.0519320770373685,Market Model,2023-08-08,0.0,0,1,15.905828615317056,-0.15117801,-0.210385406,-0.21815485,250
2007226212.0,REGN,2023-08-09,213000.0,83292137.12,0.002557264195216,Market Model,2023-08-09,0.0,1,1,18.23786471036491,0.1123139378,0.0922941869,0.0959060015,250
2007224647.0,FWRD,2023-08-10,2100000.0,2826560.0,0.7429525642477075,Market Model,2023-08-10,0.9904761904761904,0,1,14.854570982538904,-0.419599872,-0.479841082,-0.405385735,250
2007227919.0,HRMY,2023-08-14,164000.0,1914600.0,0.0856575786064974,Market Model,2023-08-14,0.0,1,0,14.46501928149439,-0.0854314,-0.069276368,-0.070337567,250
2007233813.0,BRKR,2023-08-17,108000.0,9648242.1,0.0111937489628291,Market Model,2023-08-17,0.0,1,0,16.082286290917853,-0.182790022,-0.178200467,-0.164237398,250
2007236095.0,PR,2023-08-21,4500000.0,4051159.43,1.110793114355413,Market Model,2023-08-21,1.0,1,1,15.21451367712505,0.2213498608,0.1951541442,0.213551877,250
2007237661.0,AVAV,2023-08-22,120000.0,2473288.44,0.0485184008703813,Market Model,2023-08-22,0.0,0,0,14.721059175367326,-0.01410642,-0.031108094,-0.032387261,250
2007237195.0,MTSI,2023-08-22,125000.0,5140241.08,0.024317925570915,Market Model,2023-08-22,0.4,0,0,15.452610539055184,0.2375967228,0.234628306,0.2475301486,250
2007240857.0,PSN,2023-08-23,200000.0,5865700.58,0.0340965238972358,Market Model,2023-08-23,0.0,0,1,15.584632483916405,0.1823663963,0.1608922523,0.1696463272,250
2007245192.0,ELF,2023-08-29,355000.0,6673279.34,0.0531972336107842,Market Model,2023-08-29,0.1971830985915492,0,0,15.713621952241416,0.1461617546,0.0348837226,0.0152068294,250
2007313356.0,WTS,2023-08-30,268000.0,5160652.32,0.0519314193985461,Market Model,2023-08-30,0.0,0,0,15.45657354807224,-0.027483338,-0.016460702,-0.017076821,250
2007247293.0,ZVRA,2023-08-31,90287.0,179844.9,0.5020270243971333,Market Model,2023-08-31,0.1582398351922203,1,1,12.099850091757569,0.0935550936,0.1010919365,0.0904716386,250
2007251447.0,WES,2023-09-05,885000.0,10423066.5,0.0849078339853247,Market Model,2023-09-05,0.0,0,1,16.159531840821995,-0.05785124,-0.057654514,-0.05773386,250
2007255908.0,TCPC,2023-09-06,257630.0,719199.15,0.3582178872152449,Market Model,2023-09-06,0.0,1,1,13.485893580270108,-0.018081761,0.0049570188,0.0041417334,250
2007253125.0,JBSS,2023-09-06,61000.0,889314.03,0.0685921934684871,Market Model,2023-09-06,0.0,0,1,13.698205691716677,-0.026122122,-0.066864863,-0.070984359,250
2007255775.0,SUM,2023-09-07,3200000.0,4281444.0,0.7474113873730451,Market Model,2023-09-07,0.615375,0,1,15.269800893834644,-0.166497976,-0.190364074,-0.181578241,250
2007626733.0,SJM,2023-09-11,5600000.0,14459706.98,0.387283090020127,Market Model,2023-09-11,0.1008308928571428,1,1,16.48687651031253,-0.133017686,-0.156310348,-0.150637086,250
2007265181.0,VTLE,2023-09-13,517650.0,1106521.5,0.467817389901597,Market Model,2023-09-13,1.0,0,1,13.916731868921612,-0.068725455,0.0430847868,0.0326564301,250
2007264530.0,GXO,2023-09-14,181000.0,7208710.96,0.0251085112171011,Market Model,2023-09-14,0.0,1,0,15.79080070825638,-0.09793408,-0.065326718,-0.062737928,250
2007267750.0,KN,2023-09-18,263000.0,1298802.0,0.2024942985920871,Market Model,2023-09-18,0.0,0,0,14.07695285909261,-0.106473079,-0.085810933,-0.083622778,250
2007270533.0,EBC,2023-09-19,528000.0,2365215.57,0.2232354660171631,Market Model,2023-09-19,1.0,1,1,14.67637972585996,-0.070926201,-0.011718953,-0.015408686,250
2007270362.0,AJG,2023-09-19,510000.0,50236603.66,0.0101519601812986,Market Model,2023-09-19,0.0,0,1,17.732254475530162,0.0495627923,0.0427739309,0.0434189525,250
2007269605.0,REZI,2023-09-19,87500.0,2390502.07,0.0366031893877423,Market Model,2023-09-19,0.0,0,1,14.687013972975551,-0.016811955,0.0491143964,0.0462283906,250
2007368426.0,SAIA,2023-09-21,235700.0,10380492.0,0.0227060528537568,Market Model,2023-09-21,0.0,0,1,16.155438833422657,-0.017537432,-0.023733143,-0.026006296,250
1941652248.0,CSCO,2023-09-21,28000000.0,225044619.0,0.1244197711743554,Market Model,2023-09-21,0.0,1,0,19.231809247175192,-0.028489001,-0.021854551,-0.022458349,250
2007368416.0,XPO,2023-09-21,870000.0,8001723.0,0.1087265830121837,Market Model,2023-09-21,0.0,0,1,15.895167451454244,0.0777441223,0.1111349535,0.1094081148,250
2007279140.0,CPK,2023-09-26,923000.0,1912999.53,0.4824883569103647,Market Model,2023-09-26,0.0,0,1,14.464183002734956,-0.153198992,-0.141634898,-0.133211515,250
2007286348.0,RITM,2023-10-02,712000.0,4490052.09,0.1585727705889487,Market Model,2023-10-02,0.0,0,0,15.317374860987444,-0.074606214,-0.029321938,-0.028724949,250
2007290004.0,FOUR,2023-10-02,100000.0,3126577.79,0.0319838515836191,Market Model,2023-10-02,0.0,0,0,14.955449606537154,-0.068497975,-0.046455675,-0.051820173,250
2007289984.0,DOV,2023-10-04,530000.0,19271839.72,0.0275012664955891,Market Model,2023-10-04,0.0,0,0,16.774155506513328,-0.011128112,0.0171829497,0.0166905863,250
2007292116.0,ABBV,2023-10-05,655000.0,260679791.43,0.0025126612093975,Market Model,2023-10-05,0.0,0,1,19.37880335932839,0.028638143,0.0496019751,0.0488569604,250
2007035666.0,BMY,2023-10-08,5800000.0,118368575.98,0.0489994912245965,Market Model,2023-10-09,0.0,0,0,18.589313839613563,-0.050516654,-0.02607376,-0.025571464,250
2007297527.0,CWBC,2023-10-10,99002.0,112837.5,0.8773856209150327,Market Model,2023-10-10,1.0,1,0,11.63370400960641,-0.06744186,-0.043660394,-0.047006166,250
2007300607.0,TEAM,2023-10-12,975000.0,30750802.1,0.0317064900235561,Market Model,2023-10-12,0.0974358974358974,0,1,17.241426636429452,-0.078941069,0.045768368,0.0348263363,250
2007302839.0,APH,2023-10-13,134837.0,50185639.56,0.0026867646040217,Market Model,2023-10-13,0.0,1,1,17.73123947919586,-0.074621583,-0.014549449,-0.014670109,250
2007903039.0,MMU,2023-10-16,102601.0,390312.0,0.2628691918260263,Market Model,2023-10-16,1.0,0,1,12.874701698276391,-0.07326721,-0.05750686,-0.05541925,250
2007312694.0,SHOO,2023-10-23,52000.0,2479290.3,0.0209737439782666,Market Model,2023-10-23,0.0,0,0,14.723482907832064,0.0486066105,0.1094573344,0.1072829999,250
2007313476.0,ORA,2023-10-23,271000.0,4004879.6,0.067667452474726,Market Model,2023-10-23,0.0,0,1,15.20302407561074,-0.158176576,-0.134835408,-0.125052508,250
2007313353.0,AMN,2023-10-23,300000.0,2801615.0,0.1070810942973963,Market Model,2023-10-23,0.0,0,1,14.845706594582772,-0.100642658,-0.054092967,-0.057456615,250
2007318207.0,SHEN,2023-10-24,450000.0,1098268.4,0.4097359079073931,Market Model,2023-10-24,0.1777777777777777,0,1,13.909245315624382,0.1452081317,0.2143940967,0.2129228676,250
2007317267.0,UCTT,2023-10-25,120000.0,1097152.0,0.109374088549262,Market Model,2023-10-25,0.0,0,1,13.908228289367154,-0.134094151,-0.112982726,-0.109700192,250
2007318911.0,ONB,2023-10-26,344400.0,3903097.24,0.0882376171596483,Market Model,2023-10-26,1.0,1,1,15.177280960020989,-0.015352408,-0.005261355,-0.00825313,250
2007321462.0,UTHR,2023-10-30,136553.0,10302494.62,0.0132543626603708,Market Model,2023-10-30,0.0,1,0,16.147896619991624,0.0102271218,0.0020933,-0.000746064,250
2007322394.0,IEX,2023-10-30,206000.0,14433933.84,0.0142719235298919,Market Model,2023-10-30,0.0,0,0,16.485092508981847,-0.066953923,-0.077074775,-0.076897743,250
2007322375.0,INST,2023-10-30,835000.0,3491781.75,0.2391329297714555,Market Model,2023-10-30,0.0,0,1,15.065922693988425,-0.032283465,-0.04213113,-0.044822242,250
2007322436.0,HUBB,2023-10-30,1100000.0,15071383.62,0.0729859996755891,Market Model,2023-10-30,0.0,0,1,16.528308379261393,-0.112185316,-0.173778796,-0.173518029,250
2007321408.0,OMC,2023-10-30,950000.0,14618278.29,0.0649871333103482,Market Model,2023-10-30,0.0,0,0,16.49778324132929,0.0346401719,0.0067090964,0.0056700565,250
2007323765.0,AME,2023-10-31,1900000.0,32327365.44,0.0587737347024589,Market Model,2023-10-31,0.0,0,1,17.291424656743047,-0.006240673,-0.040025442,-0.041536084,250
2007326891.0,COO,2023-11-01,300000.0,15439107.0,0.0194311756502497,Market Model,2023-11-01,0.0,0,1,16.55241426410073,0.0631491483,0.023196523,0.0222489075,250
2007328933.0,FOXF,2023-11-02,572000.0,3443032.44,0.1661326199993631,Market Model,2023-11-02,0.0,0,0,15.05186316429196,-0.42320998,-0.530018703,-0.452969048,250
2007330130.0,TRV,2023-11-03,435000.0,38588011.05,0.0112729313629653,Market Model,2023-11-03,0.0,0,0,17.468452191630995,0.0371003173,0.0170964051,0.0148397582,250
2007332473.0,KMI,2023-11-06,1815000.0,37498197.38,0.0484023266933905,Market Model,2023-11-06,0.0,0,0,17.43980341991858,0.0337841599,0.023848568,0.0231227885,250
2007455892.0,BBAI,2023-11-06,70000.0,224390.88,0.3119556374127148,Market Model,2023-11-06,1.0,0,0,12.321144810093552,0.2108843537,0.0278931226,-0.008784609,250
2007333109.0,SEAT,2023-11-07,240000.0,701018.75,0.3423588884034842,Market Model,2023-11-07,0.37,0,1,13.460289913162583,0.1443609023,0.1159420752,0.1079340433,250
2007395625.0,GLP,2023-11-08,305800.0,1083452.52,0.2822458708204398,Market Model,2023-11-08,0.0,0,0,13.895663278047762,0.1426647728,0.0889524589,0.0922452534,250
2007342570.0,ABNB,2023-11-14,200000.0,51799866.75,0.0038610137930518,Market Model,2023-11-14,0.0,0,1,17.76289813483258,0.0130202093,-0.047287784,-0.056081705,250
2007350630.0,NAPA,2023-11-16,400000.0,1248872.28,0.3202889570100795,Market Model,2023-11-16,0.875,0,0,14.037751526072784,0.0203883495,0.0240202111,0.0212393097,250
2007345134.0,STRL,2023-11-16,50000.0,2065837.62,0.0242032575629056,Market Model,2023-11-16,0.0,0,1,14.541046329251474,-0.097944544,-0.251496818,-0.277317863,250
2007349323.0,OMF,2023-11-21,1015000.0,4622299.2,0.2195876891742533,Market Model,2023-11-21,0.0,0,1,15.346402801602752,0.1807722344,0.0358154293,0.0378610374,250
2007350925.0,NOG,2023-11-21,162600.0,3725145.89,0.043649297182291,Market Model,2023-11-21,0.0,0,1,15.130616574129537,-0.047997947,-0.183145641,-0.19299987,250
2007595896.0,APLE,2023-11-22,78600.0,3708831.79,0.0211926570010337,Market Model,2023-11-22,0.0,0,0,15.126227503596445,0.0800788206,0.0216501882,0.0172138986,250
2007359729.0,BUSE,2023-11-27,180489.0,1165412.31,0.1548713690865338,Market Model,2023-11-27,0.9324058529882708,0,0,13.968585496532183,0.2169811321,0.1318377266,0.1426831342,250
2007364112.0,NVRO,2023-11-30,75000.0,605371.2,0.1238909284088836,Market Model,2023-11-30,0.0,0,0,13.31359710258486,0.3506583507,0.2860918325,0.3199256359,250
2007367472.0,NEU,2023-12-01,700000.0,5087590.9,0.1375896792330531,Market Model,2023-12-01,0.0,0,1,15.442314975895236,0.1214621197,0.0162509305,0.0170522348,250
2007367168.0,NSIT,2023-12-01,800000.0,4932809.34,0.162179388023945,Market Model,2023-12-01,0.0,0,0,15.41141922956017,0.1929545297,0.0765942771,0.0830129327,250
2007365759.0,ALK,2023-12-03,1900000.0,5087545.69,0.3734610194724364,Market Model,2023-12-04,0.0,0,1,15.44230608952804,0.1130136986,0.0549949277,0.041403962,250
2007371719.0,GVA,2023-12-05,150000.0,2084181.52,0.0719706985982679,Market Model,2023-12-05,0.0,0,0,14.549886779789707,0.0439799695,-0.038808325,-0.042948558,250
2007134259.0,HON,2023-12-08,4950000.0,130393255.29,0.0379620862213386,Market Model,2023-12-08,0.0,0,1,18.68606548288294,0.1082003547,0.0459525741,0.0489887849,250
2007289303.0,LAB,2023-12-12,507287.0,174669.0,2.904276087914856,Market Model,2023-12-12,1.0,0,0,12.070648033324469,-0.036697248,-0.249199743,-0.288729469,250
2007382553.0,ORRF,2023-12-12,207000.0,258450.9,0.8009258238218555,Market Model,2023-12-12,1.0,1,1,12.46246101291644,0.3242009132,0.2590181924,0.2865567625,250
2007381474.0,IART,2023-12-13,280000.0,3198961.92,0.087528394211082,Market Model,2023-12-13,0.0,0,0,14.978336915140892,0.1786885246,0.1113477804,0.1186243044,250
2007437661.0,WTI,2023-12-15,72000.0,485159.94,0.1484046683656527,Market Model,2023-12-15,0.0,0,1,13.092233888752268,-0.114658586,-0.170754304,-0.174571736,250
2007387357.0,CRM,2023-12-18,419000.0,254536800.0,0.0016461273969029,Market Model,2023-12-18,0.0,0,1,19.354955980751186,0.2021675322,0.0768924127,0.0826514598,250
2007388930.0,OKTA,2023-12-19,130000.0,13329324.4,0.0097529324141889,Market Model,2023-12-19,0.0,0,1,16.405477008199814,0.2902307035,0.1399306026,0.1548395539,250
2007390405.0,HUBG,2023-12-20,262000.0,2782014.48,0.094176361008732,Market Model,2023-12-20,0.0,0,1,14.838685856340549,0.2491340261,0.1749238017,0.1959423054,250
2007395248.0,WMB,2023-12-27,1950000.0,42723444.88,0.0456423868786116,Market Model,2023-12-27,0.0,0,0,17.570258387941877,-0.003052979,-0.033218753,-0.035011842,250
2007397040.0,KAI,2023-12-28,156000.0,3340943.66,0.0466933944046215,Market Model,2023-12-28,0.0,0,1,15.0217638579821,-0.002016654,-0.052418557,-0.056471075,250
2007399443.0,MYE,2023-12-29,350000.0,726445.36,0.4817981079815831,Market Model,2023-12-29,0.0,0,0,13.495918549253538,0.1048528595,0.064970633,0.065957832,250
2007407834.0,ITGR,2023-12-31,140000.0,3302039.16,0.042398043516843,Market Model,2024-01-02,0.0,0,1,15.010050762870993,0.1351754185,0.0709952894,0.0751069883,250
