Deal Number,Acquiror ticker symbol,Announced date,Deal value th USD,DlyCap,Relative_Size,Model,evtdate,cret,car,bhar,nrets_est,Percent_Stock,Public_Target,Same_Industry,Log_Acq_Size
1941687946.0,CNXC,2022-05-09,111000.0,7574424.84,0.0146545780497836,Market Model,2022-05-09,-0.008542409,0.0290478094,0.0284537145,250.0,0.0,1,1,15.840287977764104
1941690114.0,XXII,2022-05-13,56153.0,258323.09,0.2173750708850687,Market Model,2022-05-13,0.2066666667,0.1353469428,0.1486075139,250.0,0.9198618061368048,0,0,12.461966367268325
1941693738.0,PSN,2022-05-23,400000.0,3756964.56,0.1064689308647617,Market Model,2022-05-23,0.031834683,0.0287132077,0.0284555862,250.0,0.0,0,0,15.139121891453323
2007388059.0,ACA,2022-05-23,75000.0,2527253.03,0.029676490287955,Market Model,2022-05-23,-0.036775632,-0.04119687,-0.040658958,250.0,0.0,0,0,14.74264351194723
2007110212.0,VRTX,2022-05-23,60000.0,66135944.04,0.0009072222506374,Market Model,2022-05-23,0.0510080251,0.047033844,0.0475571022,250.0,0.0,0,1,18.007222939779055
1941693551.0,SIRI,2022-05-23,150000.0,24246480.72,0.0061864648206974,Market Model,2022-05-23,0.0164203612,0.0127973785,0.0128545874,250.0,0.0,0,1,17.00378203986767
1941694345.0,BRKL,2022-05-24,317787.0,1158891.36,0.2742163855635268,Market Model,2022-05-24,-0.041412084,-0.053008381,-0.053712284,250.0,0.5753539320362381,1,1,13.962974381949104
2007035727.0,WHG,2022-05-26,60000.0,121863.72,0.4923532614957101,Market Model,2022-05-26,0.0780802292,0.0473599242,0.0481550049,250.0,0.0,0,1,11.710658650170624
1941702266.0,EGP,2022-05-26,415074.0,6525149.4,0.0636114170811169,Market Model,2022-05-26,0.0553451043,0.0096762163,0.0096827332,250.0,0.8554474623802021,0,1,15.691174407462633
1941697068.0,MBCN,2022-05-26,64400.0,146107.2,0.4407722548922982,Market Model,2022-05-26,-0.001015228,-0.021640291,-0.021959235,250.0,0.0,0,1,11.892095877838676
1941693033.0,AVGO,2022-05-26,69000000.0,215841780.0,0.3196786090255556,Market Model,2022-05-26,0.1127050744,0.0250904528,0.0263029341,250.0,0.4420289855072464,1,0,19.190056197239233
1941698700.0,HTLD,2022-05-31,170000.0,1124005.92,0.1512447550098312,Market Model,2022-05-31,0.0049191848,0.0016917163,0.0018018249,250.0,0.0,0,1,13.932409576325817
1941741453.0,EXR,2022-06-01,180392.0,23928696.0,0.0075387309028456,Market Model,2022-06-01,-0.001110926,-0.009555513,-0.009580304,250.0,0.12195662778837199,0,1,16.99058896613068
2007029740.0,CMAX,2022-06-01,135000.0,408882.24,0.3301684123037479,Market Model,2022-06-01,0.2721649485,0.257138707,0.2683181241,250.0,0.0,0,1,12.92118247180712
1941698817.0,HAYW,2022-06-02,55000.0,3528605.14,0.0155868956196101,Market Model,2022-06-02,0.0496732026,0.0534078662,0.0546746635,250.0,0.0,0,0,15.076413206343409
1941699508.0,WOR,2022-06-02,80000.0,2340115.08,0.034186352920729,Market Model,2022-06-02,0.0030017153,0.0080063946,0.0073125497,250.0,0.0,0,1,14.665710665611792
1941698920.0,BMY,2022-06-03,4100000.0,159828834.48,0.025652442585465,Market Model,2022-06-03,0.00386873,0.0004101891,0.0004256497,250.0,0.0,1,0,18.889614016070233
1941698725.0,BDX,2022-06-06,1525000.0,71933302.1,0.0212001945619009,Market Model,2022-06-06,0.0167139704,0.0158489729,0.0156552163,250.0,0.0,0,0,18.091249887921773
1941702316.0,CHH,2022-06-13,673155.0,6709688.7,0.1003258169041434,Market Model,2022-06-13,-0.027481281,0.0465105153,0.0444970866,250.0,0.0,0,1,15.719063114429032
1941705401.0,MDLZ,2022-06-20,2900000.0,81374731.2,0.0356375985178062,Market Model,2022-06-21,0.0284934312,0.0194191889,0.019623999,250.0,0.0,0,1,18.214575355261747
1941706111.0,FBNC,2022-06-21,181100.0,1231005.6,0.1471154964689031,Market Model,2022-06-21,0.0276226859,0.0059146929,0.0059030403,250.0,1.0,0,1,14.023341954303278
1941727877.0,ONEW,2022-06-22,125000.0,454517.28,0.2750170466566199,Market Model,2022-06-22,0.1066411239,0.0555537481,0.0586059053,250.0,0.0,1,0,13.026991211678917
1941708056.0,PRIM,2022-06-27,470000.0,1259121.3,0.3732761887198635,Market Model,2022-06-27,0.0321557971,0.0308212087,0.0278753833,250.0,0.0,0,1,14.045924654692069
1941708895.0,ESTE,2022-06-28,627000.0,1161070.56,0.540018859835702,Market Model,2022-06-28,0.1051073279,0.1318281672,0.1244140685,250.0,0.08293460925039872,0,1,13.96485303402709
1941711492.0,REI,2022-07-05,432580.0,281690.64,1.5356562788170738,Market Model,2022-07-05,-0.116541353,-0.149240289,-0.14619344,250.0,0.530953812011651,0,1,12.54856472647538
1941722014.0,HUBB,2022-07-08,128000.0,10002410.4,0.0127969154315043,Market Model,2022-07-08,0.0107632629,0.0078014542,0.007854936,250.0,0.0,0,1,16.118336661912846
1941716626.0,CCF,2022-07-18,250000.0,824655.21,0.3031570006087756,Market Model,2022-07-18,0.0131060079,-0.010180882,-0.011587497,250.0,0.0,0,1,13.622720650688148
2007094759.0,RARE,2022-07-18,105000.0,4533147.5,0.0231627142068507,Market Model,2022-07-18,-0.180888958,-0.224499338,-0.217452439,250.0,0.0,0,1,15.32692706855089
2007426122.0,KMI,2022-07-19,355000.0,38388317.89,0.0092476049879871,Market Model,2022-07-19,0.0334128878,0.016767863,0.0169984598,250.0,0.0,0,0,17.46326374965859
2007418227.0,AN,2022-07-21,85000.0,7126148.5,0.011927901867327,Market Model,2022-07-21,-0.056951829,-0.06588655,-0.065818393,250.0,0.0,0,0,15.779281464111252
1941711252.0,AMZN,2022-07-21,3900000.0,1250726127.35,0.0031181886383577,Market Model,2022-07-21,0.0356145842,0.0289892159,0.0288950166,250.0,0.0,1,0,20.946990121482436
1941719996.0,DNA,2022-07-24,300000.0,3193087.16,0.0939529630628686,Market Model,2022-07-25,-0.184375,-0.135263427,-0.124019681,250.0,1.0,0,1,14.97649876853701
1941720075.0,MTZ,2022-07-25,1100000.0,5504268.0,0.1998449203418147,Market Model,2022-07-25,-0.021427597,0.0075309732,0.0046701551,250.0,0.00890909090909091,1,1,15.521034349270371
1941719605.0,CDNS,2022-07-25,500000.0,45930737.7,0.0108859562253449,Market Model,2022-07-25,0.0118518519,0.0446558332,0.0443216343,250.0,0.0,0,0,17.642645117570773
1941721888.0,FBMS,2022-07-27,207000.0,609300.72,0.339733719664733,Market Model,2022-07-27,-0.032498307,-0.045319352,-0.047640653,250.0,1.0,0,1,13.320067217919787
1941724116.0,NGVT,2022-07-31,325000.0,2600192.1,0.1249907651053935,Market Model,2022-08-01,-0.014479773,-0.018990734,-0.018873795,250.0,0.0,0,1,14.771095884877761
1941723279.0,GPN,2022-08-01,4000000.0,34437972.8,0.1161508554301431,Market Model,2022-08-01,0.0321606399,0.0289502769,0.0284695709,250.0,0.0,1,0,17.35467037400276
1941724065.0,BWA,2022-08-03,185000.0,9238012.0,0.0200259536359121,Market Model,2022-08-03,-0.007503234,-0.016202759,-0.016811165,250.0,0.0,0,1,16.038837268954307
1941725334.0,AMGN,2022-08-04,3700000.0,132202847.34,0.02798729433175,Market Model,2022-08-04,0.0095937026,0.0039099694,0.0038627359,250.0,0.0,1,0,18.699848023273972
1941725968.0,WHR,2022-08-08,3000000.0,9467788.92,0.3168638449113206,Market Model,2022-08-08,-0.055469587,-0.047387351,-0.046750185,250.0,0.0,0,1,16.063405955324402
2007158966.0,EVRG,2022-08-09,250000.0,15751369.92,0.0158716353732869,Market Model,2022-08-09,0.0256523662,0.0191334899,0.0193020746,250.0,0.0,0,1,16.57243789850108
1941727336.0,DVN,2022-08-09,1800000.0,37963200.0,0.0474143380958401,Market Model,2022-08-09,0.0600176523,0.0251592323,0.0262134862,250.0,0.0,0,1,17.4521278274154
1941727333.0,SFT,2022-08-09,120958.0,129782.25,0.932007266016732,Market Model,2022-08-09,-0.071428571,-0.077105025,-0.092326721,250.0,1.0,0,0,11.773613325056775
1941727930.0,CTLT,2022-08-09,475000.0,19720598.52,0.024086490048376,Market Model,2022-08-09,0.0206222865,0.0032311243,0.0025163411,250.0,0.0,0,1,16.797174257590964
2007115391.0,SAFE,2022-08-11,50328.0,2691379.9,0.0186997012201807,Market Model,2022-08-11,0.0994277539,0.0560820876,0.0587227617,250.0,1.0,1,0,14.805564594029544
1941730172.0,NVTS,2022-08-15,271313.0,739121.88,0.3670747779784303,Market Model,2022-08-15,0.447761194,0.3554318954,0.3983259614,250.0,0.0,0,1,13.513218111906713
1941733528.0,TOWN,2022-08-18,56000.0,2254398.54,0.0248403283653652,Market Model,2022-08-18,-0.025016036,-0.010150715,-0.010065546,250.0,1.0,0,1,14.628393772503916
1941731686.0,DORM,2022-08-18,590000.0,3344993.44,0.1763830065986616,Market Model,2022-08-18,-0.001772884,0.0108245935,0.0105679246,250.0,0.0,0,0,15.022975290406519
2007006338.0,TFX,2022-08-22,300000.0,11358242.0,0.026412538137504,Market Model,2022-08-22,-0.064208596,-0.033541791,-0.032451092,250.0,0.0,0,1,16.24545420576059
1941732931.0,EBAY,2022-08-22,295000.0,25858751.76,0.0114081299336468,Market Model,2022-08-22,-0.064070869,-0.026725083,-0.026094671,250.0,0.0,0,0,17.068159661001463
1941733467.0,ROCK,2022-08-23,54000.0,1409343.68,0.0383157073510983,Market Model,2022-08-23,-0.018296667,0.0089555413,0.0086599707,250.0,0.0,0,1,14.158634678809847
2007091949.0,HBT,2022-08-23,120482.0,540419.32,0.2229416964589645,Market Model,2022-08-23,-0.028027499,-0.01924299,-0.018956643,250.0,0.0,0,1,13.200100635724455
1941735842.0,FCF,2022-08-30,131373.0,1332699.21,0.0985766323070004,Market Model,2022-08-30,-0.067128028,-0.051294045,-0.050304892,250.0,1.0,0,1,14.10271692478607
1941736488.0,HPP,2022-08-31,360000.0,1945206.25,0.1850703492238933,Market Model,2022-08-31,-0.045824095,-0.024938071,-0.024423466,250.0,0.0,0,1,14.480878570543826
1941738875.0,WMB,2022-08-31,423000.0,41802171.84,0.0101190914581915,Market Model,2022-08-31,-0.047105562,-0.042070921,-0.041399219,250.0,0.0,0,1,17.548458854039957
1941737803.0,EQT,2022-09-06,4610663.0,17491566.96,0.263593479677592,Market Model,2022-09-06,-0.006694019,-0.019097635,-0.019999162,250.0,0.47946748656321225,0,1,16.677229434748405
2007041993.0,CHD,2022-09-06,630000.0,20448079.62,0.0308097391886035,Market Model,2022-09-06,-0.039123262,-0.040739123,-0.04124721,250.0,0.10317460317460317,0,1,16.83339952993116
1941739338.0,XL,2022-09-09,600000.0,155320.64,3.8629766140546415,Market Model,2022-09-09,0.119266055,0.0610767207,0.0632806933,250.0,0.0,0,0,11.953246904362482
1941740492.0,AM,2022-09-12,205000.0,4861133.28,0.0421712362513129,Market Model,2022-09-12,0.0224032587,0.0357938946,0.0355109602,250.0,0.0,0,0,15.396782153878423
1941741507.0,MCK,2022-09-19,875000.0,49766512.5,0.0175821040302954,Market Model,2022-09-19,0.0133130022,0.0126712492,0.0125894705,250.0,0.0,0,0,17.722852876046826
1941742344.0,OXM,2022-09-19,270000.0,1381044.3,0.1955042282133889,Market Model,2022-09-19,0.0736652399,0.0863080578,0.0862905248,250.0,0.0,0,0,14.138350510081134
1941742106.0,HEES,2022-09-19,130000.0,1101072.0,0.1180667567606841,Market Model,2022-09-19,0.0045146727,0.0231648538,0.0220097301,250.0,0.0,0,1,13.91179480866202
1941742077.0,SMBC,2022-09-20,140000.0,485906.85,0.2881210668258741,Market Model,2022-09-20,-0.000944287,0.0059560781,0.0059061991,250.0,0.0,0,1,13.093772217845562
1941743177.0,TALO,2022-09-22,1100000.0,1557548.67,0.7062379630165907,Market Model,2022-09-22,-0.203148807,-0.173216601,-0.159463517,250.0,0.7613636363636364,0,1,14.258623777951659
1941745427.0,PFS,2022-09-27,1300000.0,1743415.32,0.7456628292104258,Market Model,2022-09-27,-0.140832976,-0.150411826,-0.14800217,250.0,1.0,1,1,14.371356574947871
2007008382.0,NOG,2022-09-30,180000.0,2129915.85,0.0845103810087145,Market Model,2022-09-30,0.0694896851,0.0727647988,0.0725918067,250.0,0.0,0,1,14.57159302986293
2007030334.0,AME,2022-09-30,190300.0,26006595.84,0.0073173744526496,Market Model,2022-09-30,0.0278943687,0.0370721202,0.0371070043,250.0,0.0,0,1,17.073860749966713
2007078885.0,LHX,2022-10-01,1960000.0,39768893.99,0.0492847500484385,Market Model,2022-10-03,0.0705517077,0.057372239,0.0582195005,250.0,0.0,0,1,17.49859560663875
2007006855.0,BXC,2022-10-03,67000.0,576412.2,0.1162362628688289,Market Model,2022-10-03,0.2180955497,0.11009308,0.1196891223,250.0,0.0,0,1,13.264578308740553
2008151021.0,IR,2022-10-03,105000.0,17441610.06,0.006020086427732,Market Model,2022-10-03,0.077363241,0.0289693158,0.0299413288,250.0,0.0,0,0,16.67436929213801
2007012350.0,FANG,2022-10-11,1597217.0,24642785.61,0.0648147910417989,Market Model,2022-10-11,-0.008846451,-0.000512501,-0.000705407,250.0,0.5147810222405597,0,1,17.019994742593553
2007064335.0,PB,2022-10-11,336280.0,6230760.03,0.0539709438946246,Market Model,2022-10-11,0.0112602858,0.0206428625,0.0203243133,250.0,0.72790531699774,0,1,15.645008878507419
2007012868.0,LECO,2022-10-14,427000.0,7198773.84,0.0593156570119446,Market Model,2022-10-14,0.0320973538,0.012167327,0.0121484276,250.0,0.0,0,1,15.789421269483592
2007015124.0,PGTI,2022-10-17,185000.0,1311640.36,0.1410447601658125,Market Model,2022-10-17,2.220446e-16,-0.01292193,-0.014425255,250.0,0.0,0,1,14.086789095055895
2007094238.0,CTO,2022-10-17,93900.0,327324.79,0.2868710310636723,Market Model,2022-10-17,0.0357535754,0.024895581,0.0246889008,250.0,0.0,0,0,12.698708198531554
2007015012.0,CHCO,2022-10-18,62100.0,1411914.24,0.0439828413374455,Market Model,2022-10-18,0.063042779,0.0474746855,0.0480672203,250.0,1.0,0,0,14.160456958646877
2007014771.0,LLY,2022-10-18,610000.0,316180233.0,0.0019292793676953,Market Model,2022-10-18,-0.006336944,-0.024984938,-0.025173144,250.0,0.0,1,0,19.571822966554052
2007095552.0,PARR,2022-10-20,310000.0,1196960.31,0.2589893728389373,Market Model,2022-10-20,0.1770726714,0.1596534117,0.1673546412,250.0,0.0,0,0,13.995295826095639
2007018175.0,PEBO,2022-10-25,211844.0,869057.67,0.2437628793955641,Market Model,2022-10-25,-0.045904888,-0.056491782,-0.058465804,250.0,1.0,1,1,13.675164765681924
2007020969.0,VSH,2022-10-28,107500.0,2671099.2,0.0402456037574343,Market Model,2022-10-28,0.0145560408,0.0028741729,0.0026815835,250.0,0.0,0,1,14.79800063105051
2007022979.0,VSCO,2022-11-01,700000.0,3054849.6,0.2291438504861254,Market Model,2022-11-01,-0.023846553,0.0328987733,0.0312030582,250.0,0.0,0,1,14.932240918606729
2007022761.0,NX,2022-11-01,92000.0,734138.64,0.1253169292383248,Market Model,2022-11-01,-0.050763702,-0.023030017,-0.023015623,250.0,0.0,0,0,13.506453172594323
2007029467.0,VOYA,2022-11-01,570000.0,6693742.84,0.0851541527101749,Market Model,2022-11-01,-0.024084075,0.0076782752,0.0074624889,250.0,0.0,1,0,15.716683743523095
2007106686.0,WTTR,2022-11-01,101380.0,946800.1,0.1070764567937836,Market Model,2022-11-01,0.0054704595,0.025376439,0.0228239306,250.0,0.8757151311895838,0,0,13.760843262240888
2007022204.0,MYGN,2022-11-01,100000.0,1680645.16,0.0595009597385804,Market Model,2022-11-01,-0.218600192,-0.177543966,-0.166231617,250.0,0.0,0,0,14.334688301470695
2007022869.0,JNJ,2022-11-01,18191131.0,454841781.48,0.0399944150706829,Market Model,2022-11-01,-0.02539029,-0.017103589,-0.016937397,250.0,0.0,1,0,19.935460183431093
2007485560.0,HST,2022-11-02,315000.0,13483014.0,0.0233627288379289,Market Model,2022-11-02,-0.100105932,-0.061546346,-0.059270908,250.0,0.0,0,1,16.416941228960255
2007023403.0,MRO,2022-11-02,3000000.0,20957673.12,0.1431456623463168,Market Model,2022-11-02,0.0318555008,0.0560779279,0.0541507375,250.0,0.0,0,1,16.858015395987287
2007030429.0,LPLA,2022-11-03,140000.0,20609236.0,0.0067930708348431,Market Model,2022-11-03,0.0278002387,0.0517407024,0.0522426189,250.0,0.0,0,1,16.84124988279576
2007061060.0,KRP,2022-11-03,270700.0,1113960.76,0.2430067644393506,Market Model,2022-11-03,-0.051401869,-0.047679197,-0.048808888,250.0,0.444403398596232,0,1,13.923432474432454
2007026899.0,MLNK,2022-11-04,65000.0,1319300.7,0.0492685253634747,Market Model,2022-11-04,-0.042136499,-0.052353791,-0.051777966,250.0,0.0,0,1,14.092612381456128
2007027911.0,VTRS,2022-11-07,348809.0,11763044.5,0.0296529525158219,Market Model,2022-11-07,0.1478800414,0.1301508758,0.1320727851,250.0,0.0,1,0,16.280473352983964
2007026893.0,FLGT,2022-11-07,100000.0,1118055.24,0.0894410190322975,Market Model,2022-11-07,-0.084191079,-0.111402556,-0.110320761,250.0,0.0,0,1,13.927101341136671
2007027121.0,OUST,2022-11-07,211985.0,212612.4,0.9970490902694292,Market Model,2022-11-07,-0.10619469,-0.128438407,-0.139249399,250.0,1.0,1,1,12.267226068683005
2007027545.0,ATKR,2022-11-08,91600.0,3817233.98,0.0239964331450282,Market Model,2022-11-08,0.0108194965,0.0214733566,0.0216842953,250.0,0.0,0,0,15.155036629298461
2007028529.0,CBRE,2022-11-09,110000.0,22542961.15,0.004879571910188,Market Model,2022-11-09,0.085007728,0.0457461528,0.045370327,250.0,0.0,0,0,16.930933431061675
2007028352.0,GTLS,2022-11-09,4400000.0,8772983.45,0.5015397584045369,Market Model,2022-11-09,-0.397121264,-0.46996511,-0.446913553,250.0,0.0,0,0,15.98718749463889
2007031316.0,WAFD,2022-11-13,654000.0,2492339.5,0.262404058516105,Market Model,2022-11-14,-0.084828293,-0.095029435,-0.093419103,250.0,1.0,0,1,14.728732385565262
1941712940.0,EL,2022-11-15,2800000.0,51054652.54,0.0548431898112767,Market Model,2022-11-15,-0.023267023,-0.009381267,-0.010051775,250.0,0.0,0,0,17.748407235346814
2007035123.0,EVH,2022-11-17,810000.0,2182662.7,0.3711063555537005,Market Model,2022-11-17,0.0754716981,0.0880859245,0.0788948954,250.0,0.0,0,0,14.596056111454592
2007035183.0,FCBC,2022-11-18,113200.0,623526.75,0.1815479448155191,Market Model,2022-11-18,-0.022533023,-0.021806748,-0.021633973,250.0,1.0,0,0,13.343146946149043
2007039803.0,BSX,2022-11-29,615000.0,62690377.06,0.0098101180570567,Market Model,2022-11-29,0.0253680634,0.0133477898,0.0136630966,250.0,0.0,1,0,17.95371851790745
2007042911.0,BY,2022-11-30,129000.0,832963.84,0.1548686675282327,Market Model,2022-11-30,0.0285196922,0.0112458599,0.011304236,250.0,0.0,0,1,13.632745510843021
1941689283.0,CTVA,2022-11-30,1200000.0,47118602.0,0.0254676486369438,Market Model,2022-11-30,0.0203295857,-0.002996616,-0.003284421,250.0,0.0,0,0,17.668178427937082
2007039893.0,NXGN,2022-11-30,90500.0,1338579.0,0.0676090092553372,Market Model,2022-11-30,0.0409919028,0.0213354409,0.0208418108,250.0,0.0,0,0,14.107119161493348
2007041335.0,IART,2022-12-01,140000.0,4588478.92,0.0305112004306647,Market Model,2022-12-01,0.0515924753,0.0309367102,0.0316957938,250.0,0.0,0,0,15.339059137136722
2007041163.0,HI,2022-12-01,59000.0,3444000.0,0.0171312427409988,Market Model,2022-12-01,0.08995687,0.0579170742,0.060032774,250.0,0.0,0,1,15.052144144529759
2007042800.0,NBTB,2022-12-05,199373.0,1982206.8,0.1005813318771785,Market Model,2022-12-05,-0.067745415,-0.055139538,-0.054816477,250.0,1.0,1,0,14.499721327480593
2007044244.0,NRG,2022-12-06,5200000.0,9408882.56,0.5526692427968831,Market Model,2022-12-06,-0.196606061,-0.184192115,-0.175736158,250.0,0.0,0,0,16.057164754244518
2007090454.0,ARKO,2022-12-07,140200.0,1095084.0,0.1280267084534154,Market Model,2022-12-07,0.0098792536,0.0171306487,0.016046708,250.0,0.0,0,0,13.906341630619265
2007058145.0,DLHC,2022-12-08,185000.0,159434.34,1.160352280443473,Market Model,2022-12-08,0.1105769231,0.1101014059,0.1091774159,250.0,0.03783783783783784,0,0,11.979387455009197
2007057409.0,SMMF,2022-12-09,53900.0,351349.69,0.153408417693495,Market Model,2022-12-09,-0.025519504,-0.03513103,-0.034998534,250.0,1.0,0,1,12.769537274308869
2007135438.0,LAMR,2022-12-12,78600.0,8264678.73,0.0095103515294175,Market Model,2022-12-12,0.0677930082,0.0542072997,0.0555562301,250.0,0.0,0,1,15.927501417338384
2007058023.0,RICK,2022-12-13,66500.0,779273.12,0.0853359345950492,Market Model,2022-12-13,0.0425684563,0.0175636571,0.0179281015,250.0,0.24060150375939848,0,1,13.56611686674351
2007059691.0,SHBI,2022-12-14,254400.0,381273.6,0.6672373854365999,Market Model,2022-12-14,-0.114021572,-0.108936909,-0.106778494,250.0,1.0,1,1,12.851272506627275
2007059715.0,FRBA,2022-12-14,129700.0,297672.33,0.4357139946463952,Market Model,2022-12-14,-0.087073007,-0.074265759,-0.075757597,250.0,0.6979259830377795,0,1,12.603748596765419
2007060009.0,DBX,2022-12-15,95000.0,6654176.76,0.0142767472861661,Market Model,2022-12-15,-0.010238908,0.0401572348,0.0391561514,250.0,0.0,0,1,15.710755299680228
2007062683.0,MPB,2022-12-20,53900.0,491578.85,0.1096467026602141,Market Model,2022-12-20,-0.006670902,-0.012458356,-0.012575491,250.0,0.5,0,1,13.10537763296576
2007065556.0,AMPS,2022-12-27,293000.0,1011740.73,0.2895998859312504,Market Model,2022-12-27,-0.054054054,-0.046506425,-0.04619705,250.0,0.0,0,0,13.827182900353662
2007073155.0,TRN,2022-12-30,80000.0,2429065.52,0.0329344759708251,Market Model,2022-12-30,0.0233757305,0.0109742518,0.0109575389,250.0,0.0,0,1,14.703017181683917
2007588329.0,OXY,2022-12-31,400000.0,57252492.86,0.0069865953431603,Market Model,2023-01-03,-0.018786127,-0.03163129,-0.0320321,250.0,0.0,0,1,17.86298174285675
2007076111.0,ZEUS,2023-01-03,131000.0,373745.4,0.3505059861606323,Market Model,2023-01-03,-0.028715216,-0.034911757,-0.034627191,250.0,0.0,0,1,12.831330095918986
2007071059.0,PRGS,2023-01-03,355000.0,2182315.65,0.1626712432731717,Market Model,2023-01-03,0.0190287413,0.0157179226,0.0158421321,250.0,0.0,0,0,14.595897095774374
2007076106.0,MSFT,2023-01-09,190000.0,1675053710.0,0.0001134291986374,Market Model,2023-01-09,0.0294183797,-0.006461194,-0.0064408,250.0,0.0,0,0,21.23911106738099
2007083787.0,LIVE,2023-01-19,84000.0,111691.0,0.752074920987367,Market Model,2023-01-19,-0.033333333,-0.031678788,-0.031356721,250.0,0.050761904761904765,0,0,11.623491408847823
2007084856.0,XYL,2023-01-22,7500000.0,19856859.96,0.3777032227204164,Market Model,2023-01-23,-0.046580134,-0.077394019,-0.080177723,250.0,1.0,0,1,16.804060095319464
2007088705.0,MQ,2023-01-30,275000.0,3288942.8,0.0836134942815059,Market Model,2023-01-30,-0.058238636,-0.064792432,-0.064320133,250.0,0.0,0,0,15.006076733715616
2007091362.0,MGRC,2023-02-01,400000.0,2427581.52,0.1647730453970501,Market Model,2023-02-01,0.0959075289,0.0646130699,0.0656274488,250.0,0.0,0,0,14.702406060458115
2007096616.0,POST,2023-02-08,1200000.0,5534561.76,0.2168193349422484,Market Model,2023-02-08,-0.061139028,-0.06259553,-0.061618331,250.0,0.44916666666666666,0,1,15.526522944838515
1941616525.0,GMED,2023-02-09,3100000.0,5957627.52,0.5203413589710288,Market Model,2023-02-09,-0.225988701,-0.221119131,-0.210828356,250.0,1.0,1,1,15.600182892677694
1941486994.0,CPUH,2023-02-09,378120.0,888375.0,0.425631067961165,Market Model,2023-02-09,0.0029211295,0.0027440191,0.002743068,250.0,1.0,0,0,13.697149230129197
1941596128.0,GATE,2023-02-14,750000.0,19449.6,38.56120434353406,Market Model,2023-02-14,-1.11022e-16,-0.000310084,-0.000375912,250.0,1.0,0,1,9.875581783282419
2007130936.0,BRDG,2023-02-14,320100.0,425836.32,0.7516972718531852,Market Model,2023-02-14,0.0441075121,0.0287732187,0.0276194548,250.0,0.0,0,1,12.96181032606592
2007110944.0,REPX,2023-02-22,330000.0,601776.0,0.5483768046582117,Market Model,2023-02-22,-0.039859694,-0.029041324,-0.029680305,250.0,0.0,0,1,13.307640562023916
2007110018.0,MO,2023-03-03,3250000.0,83264357.58,0.0390323073936818,Market Model,2023-03-03,0.0225352113,0.0145045117,0.0146172439,250.0,0.0,0,0,18.237531135378145
2007113660.0,HNI,2023-03-08,485000.0,1239725.58,0.3912156107967054,Market Model,2023-03-08,-0.067841703,-0.032070597,-0.036734032,250.0,0.3,1,1,14.03040060663772
1941704614.0,PFE,2023-03-13,43000000.0,221108477.85,0.1944746778509831,Market Model,2023-03-13,0.0111505322,0.0119336395,0.0119819095,250.0,0.0,1,1,19.214163989054573
2007116573.0,TDG,2023-03-14,725000.0,38363830.68,0.0188980085447504,Market Model,2023-03-14,-0.02787539,-0.036797756,-0.038006328,250.0,0.0,0,1,17.46262566430757
2007120029.0,AIR,2023-03-20,140000.0,1744801.2,0.0802383675572896,Market Model,2023-03-20,0.006503443,-0.006316808,-0.007097838,250.0,0.0,0,0,14.37215118162723
2007626157.0,CF,2023-03-20,1675000.0,13885824.24,0.1206266168323616,Market Model,2023-03-20,0.0223104298,0.0126658649,0.0118131313,250.0,0.0,0,1,16.44637903886252
2007121999.0,FMBH,2023-03-21,90300.0,556083.61,0.1623856527618212,Market Model,2023-03-21,0.0044977511,0.0040506557,0.0033556767,250.0,1.0,0,1,13.228673939624969
2007122774.0,KNX,2023-03-21,808000.0,8542589.04,0.0945849081837606,Market Model,2023-03-21,0.0428624674,0.0376953673,0.0364347102,250.0,0.0,1,1,15.96057468609549
2007124991.0,ET,2023-03-27,1450000.0,36206749.8,0.040047781366998,Market Model,2023-03-27,0.0316780822,0.0210986523,0.0213316568,250.0,0.3793103448275862,0,0,17.404756117978298
2007126878.0,KYN,2023-03-27,333780.0,1089056.0,0.3064856169012429,Market Model,2023-03-27,0.0338345865,0.0258679158,0.0261722454,250.0,0.0,1,1,13.900821823917115
2007129282.0,DSGR,2023-03-30,319200.0,793194.48,0.4024233754122948,Market Model,2023-03-30,0.0967430639,0.0751385429,0.0742999195,250.0,0.0,0,1,13.583823716450764
1941664277.0,OVV,2023-04-03,4275000.0,8790639.44,0.4863127454127501,Market Model,2023-04-03,0.1122477977,0.0953038631,0.0938310483,250.0,0.2807017543859649,0,1,15.989198013318092
2007133359.0,LBRT,2023-04-10,78000.0,2342289.6,0.0333007498304223,Market Model,2023-04-10,-0.008118081,-0.017696146,-0.017920704,250.0,0.0,0,0,14.666639470490882
2007141292.0,ATEC,2023-04-19,55000.0,1780689.48,0.0308869124110285,Market Model,2023-04-19,0.0446713465,0.0469137078,0.0469673255,250.0,0.0,0,1,14.392511195582882
2007142380.0,ASRT,2023-04-25,277044.0,356236.8,0.7776961841112429,Market Model,2023-04-25,-0.189627229,-0.176297111,-0.173312497,250.0,0.0,1,1,12.783350957246952
2007144119.0,CVLG,2023-04-26,130000.0,381240.58,0.3409920318555805,Market Model,2023-04-26,-0.011650485,-0.015141448,-0.01619725,250.0,0.0,0,1,12.851185898401784
2007144177.0,DGX,2023-04-27,450000.0,16346669.32,0.0275285436556442,Market Model,2023-04-27,-0.052491468,-0.066375075,-0.065908718,250.0,0.0,0,0,16.609534723240582
